generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.570444,3485.760763,0.432470,18.981741,52.377546,27.431637,7.975820,0.698970,43.253475,1.691347,1.826813,34.628601,0.036188,0.064440,0.084452,14.232,0.093388,522.00,41.44,87.8,0.009165,0.990835,0,1
0.417287,5307.734920,0.251977,10.586700,70.412463,33.662240,8.081823,0.700509,105.760224,1.298235,1.503996,21.497178,0.060564,0.113099,0.139788,21.207,0.158614,554.70,72.89,88.0,0.014801,0.985199,0,1
0.327254,6730.333371,0.126934,13.443403,59.562680,21.261498,7.667615,0.904277,81.065134,1.325748,1.485970,40.850555,0.036957,0.063428,0.108830,14.262,0.123339,515.81,52.77,113.1,0.011810,0.988190,0,1
0.602389,4421.094640,0.103492,14.318135,64.476007,18.132292,8.189181,0.818223,53.020776,1.584562,2.113363,29.186447,0.032742,0.057853,0.130739,9.552,0.153328,354.37,43.55,102.5,0.013976,0.986024,0,1
0.472922,3813.380614,0.139633,11.426016,53.321505,37.094195,7.927124,0.814418,66.737791,1.363601,1.668844,35.469208,0.057459,0.103968,0.131003,21.429,0.171577,632.60,77.90,101.7,0.009315,0.990685,0,1
0.345858,7203.926882,0.095824,20.148318,73.279385,31.404997,7.794672,0.882367,54.033500,1.426800,1.448128,24.484884,0.029486,0.051477,0.109405,9.519,0.124432,406.33,41.79,110.4,0.011664,0.988336,0,1
0.201418,3330.561290,0.311971,23.541630,71.923631,25.617036,7.981328,0.912292,73.344637,1.731543,2.100636,19.220858,0.014847,0.013848,0.022145,12.952,0.022417,558.35,11.62,114.1,0.007138,0.992862,0,1
0.532789,6840.734543,0.414154,20.628481,50.743174,36.419409,8.178601,0.750083,89.435888,1.692971,1.400765,25.281380,0.041211,0.078438,0.160640,9.485,0.187134,358.46,54.13,101.7,0.011618,0.988382,0,1
0.710438,2702.465891,0.097441,12.141013,53.741208,35.856085,8.347236,0.665173,85.142455,1.490445,2.184858,19.096371,0.056951,0.104743,0.128370,20.976,0.143831,531.20,64.10,82.6,0.014674,0.985326,0,1
0.338109,3232.115778,0.308151,22.944951,54.709617,22.026430,8.268182,0.709747,57.442972,1.433094,1.753113,19.754847,0.022415,0.034720,0.051068,11.552,0.053398,472.28,22.67,89.1,0.009366,0.990634,0,1
0.284032,3951.872302,0.378897,15.287694,69.766182,39.049568,8.305324,0.773547,104.503984,1.742210,1.695692,23.391868,0.032345,0.046312,0.058503,19.498,0.060643,599.32,32.96,97.0,0.014718,0.985282,0,1
0.359963,2800.608037,0.189308,20.333574,53.067694,47.628769,7.652179,0.693108,44.778553,1.447812,1.836808,38.173589,0.010641,0.012922,0.045460,5.959,0.048170,192.82,8.24,87.1,0.011493,0.988507,0,1
0.408026,4190.561561,0.210134,14.131578,53.870445,39.420732,7.620190,0.761572,48.382063,1.320053,2.007124,28.664063,0.052172,0.091361,0.105638,22.233,0.119661,644.63,64.01,94.2,0.009258,0.990742,0,1
0.479666,2820.217173,0.381019,14.773033,51.085222,33.622484,7.776343,0.853391,72.749312,1.728019,1.983754,39.347554,0.038867,0.057683,0.069894,22.378,0.075465,689.31,45.29,105.1,0.009361,0.990639,0,1
0.676553,5534.265212,0.258022,12.701822,59.031508,24.601687,7.426331,0.898733,100.451033,1.709589,1.895533,23.853273,0.025020,0.037605,0.128680,8.943,0.142533,257.06,31.09,113.2,0.016985,0.983015,0,1
0.450819,4514.816306,0.281249,22.172509,66.328311,33.302467,7.787312,0.800532,98.645282,1.387957,1.740651,32.271839,0.019063,0.027357,0.058449,10.001,0.060729,366.72,20.15,106.3,0.014313,0.985687,0,1
0.431601,5495.788929,0.092702,21.999538,63.009516,44.380434,7.575028,0.697163,57.065813,1.340796,2.307494,28.681900,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,87.6,0.011709,0.988291,0,1
0.622395,4691.109724,0.281730,19.163970,63.461595,29.012709,7.923513,0.803087,81.004286,1.338563,1.376894,21.785337,0.050252,0.097820,0.134699,14.421,0.153432,570.81,72.27,101.3,0.013869,0.986131,0,1
0.392477,7173.794958,0.214447,14.983902,68.900555,42.555390,7.541544,0.625130,96.478621,1.480352,1.702306,39.829996,0.058312,0.030948,0.099899,7.531,0.107756,189.54,17.80,79.3,0.014636,0.985364,1,1
0.700161,4479.716645,0.269478,12.920241,67.473370,42.086740,8.343264,0.657746,95.574912,1.449680,2.003617,25.325333,0.071740,0.145402,0.190726,17.543,0.230612,490.77,87.99,82.7,0.014707,0.985293,0,1
0.256396,6131.779112,0.238907,10.951004,78.425923,46.320647,8.390466,0.693743,84.783369,1.562643,2.176087,29.998257,0.054826,0.096641,0.111887,23.024,0.125178,586.47,61.68,84.4,0.012241,0.987759,0,1
0.353619,7306.414981,0.122744,17.131332,53.088246,34.723490,8.291978,0.757492,85.866212,1.357552,2.268466,28.546481,0.141893,0.093198,0.127678,16.363,0.143850,541.17,64.95,95.0,0.015022,0.984978,1,1
0.591225,3715.945326,0.107259,16.397830,78.294051,31.965893,8.291339,0.711875,102.072595,1.286018,1.658162,33.807972,0.024336,0.039687,0.102586,8.619,0.110005,269.54,25.99,94.2,0.012187,0.987813,0,1
0.217536,3574.258625,0.125964,17.329458,73.284945,35.773615,7.971908,0.809857,106.222030,1.746783,2.129691,18.880132,0.050447,0.016760,0.028074,15.163,0.027869,473.17,12.49,101.5,0.012451,0.987549,1,1
0.384918,4262.762790,0.140121,13.636997,81.657416,34.833196,8.092980,0.916800,49.460020,1.269008,1.875593,33.643395,0.046844,0.079149,0.089339,21.753,0.100961,794.95,66.76,110.7,0.009268,0.990732,0,1
0.357099,6698.526941,0.418586,10.914715,65.097818,32.441544,7.693260,0.645408,83.534590,1.431711,1.336566,28.436990,0.058018,0.109402,0.139511,19.403,0.159903,495.35,64.96,81.2,0.011342,0.988658,0,1
0.305104,4335.317123,0.225895,23.967823,75.510720,42.178880,7.857821,0.764526,44.820786,1.461581,2.232766,39.677679,0.020000,0.029158,0.048173,11.031,0.051712,452.90,20.51,95.9,0.009195,0.990805,0,1
0.449092,6715.647248,0.132481,11.151748,75.570028,32.068668,8.022260,0.673068,61.019343,1.704800,2.076277,29.087006,0.067352,0.135700,0.195551,15.638,0.245386,457.13,84.03,84.6,0.011758,0.988242,0,1
0.335224,3588.422162,0.442294,23.127798,68.303011,23.910701,8.056328,0.912966,67.714451,1.262995,1.932016,38.772777,0.010465,0.012630,0.038923,6.263,0.040793,289.94,10.61,114.2,0.011830,0.988170,0,1
0.531675,4029.189004,0.118131,21.104885,79.293439,29.276139,7.909140,0.766569,95.904844,1.315276,2.128047,27.429146,0.016791,0.023489,0.057557,8.746,0.059710,306.18,16.57,98.5,0.011947,0.988053,0,1
0.224399,3213.969784,0.147144,16.233126,70.874273,43.807001,7.583491,0.902894,100.787276,1.520636,1.607527,34.891981,0.049755,0.014885,0.028091,15.752,0.027960,468.25,12.36,113.0,0.014669,0.985331,1,1
0.258501,4876.219285,0.437278,15.067669,60.802625,29.600918,7.789403,0.806689,97.906414,1.311546,1.547266,21.418218,0.023134,0.031117,0.057015,14.032,0.058869,430.90,23.09,101.1,0.014495,0.985505,0,1
0.471212,3513.478558,0.180233,13.058106,60.797635,27.680237,8.159435,0.804403,46.629155,1.652844,1.440912,19.500787,0.036907,0.062882,0.099371,15.063,0.112281,498.20,46.54,100.8,0.009224,0.990776,0,1
0.694097,3035.679981,0.242922,18.267600,73.095185,39.992447,8.233297,0.843670,65.392546,1.736052,1.599447,27.634805,0.039404,0.070155,0.103908,14.741,0.115840,557.50,54.45,105.6,0.011801,0.988199,0,1
0.216407,4386.295761,0.347552,22.038033,67.616686,24.346698,7.745525,0.737533,82.525680,1.685872,1.751338,26.036055,0.009988,0.009640,0.025138,7.934,0.025429,276.82,6.54,92.5,0.014033,0.985967,0,1
0.682395,3914.827619,0.224755,16.285853,64.762201,34.244761,7.627779,0.883539,89.374624,1.638765,1.402291,28.456614,0.049404,0.089528,0.118818,18.400,0.133021,651.57,72.77,112.4,0.013795,0.986205,0,1
0.535691,3043.970712,0.120468,12.023710,61.485281,25.260543,8.224563,0.710478,99.686817,1.294416,1.941662,28.060896,0.044265,0.076102,0.096758,19.207,0.105330,546.91,49.74,89.2,0.014739,0.985261,0,1
0.190949,5906.572627,0.266554,18.517211,70.454503,21.090878,7.702065,0.653386,94.264455,1.276865,1.516810,20.786993,0.004875,0.004392,0.036388,2.581,0.036616,77.18,2.64,84.2,0.016637,0.983363,0,1
0.403605,3160.822028,0.423891,23.609041,55.231159,40.428091,8.101923,0.753871,102.167314,1.284852,1.843465,33.681690,0.045831,0.020379,0.041093,10.248,0.041705,365.91,14.13,103.8,0.015041,0.984959,1,1
0.344656,7241.620034,0.099804,10.531963,51.812969,38.831573,7.912619,0.920553,69.305735,1.630424,2.081642,29.709242,0.232886,0.157406,0.174811,25.000,0.287372,811.26,133.31,103.4,0.010012,0.989988,1,1
0.427222,4331.500545,0.138729,18.745543,79.537440,21.529427,8.364850,0.770114,83.406923,1.328617,1.424717,33.545421,0.029806,0.051618,0.086972,11.404,0.094397,447.34,36.57,96.6,0.012083,0.987917,0,1
0.687873,3435.679870,0.146851,18.131239,54.767036,22.480830,8.047249,0.867132,86.154586,1.365982,1.860563,41.759641,0.044898,0.082484,0.108470,16.129,0.121518,645.36,65.80,108.9,0.013793,0.986207,0,1
0.606279,6776.331875,0.085269,15.819478,79.929035,45.408037,8.007495,0.782840,50.347961,1.339998,2.285212,40.373534,0.082468,0.174008,0.218932,16.295,0.287756,608.97,125.32,95.6,0.009282,0.990718,0,1
0.197613,4722.275347,0.256716,22.071084,55.828793,24.222607,7.764222,0.935239,53.143357,1.326646,1.808355,30.168336,0.017771,0.022825,0.040412,11.506,0.042614,516.97,19.64,117.0,0.011651,0.988349,0,1
0.255938,6228.811117,0.221201,13.281658,67.729790,27.515219,8.431892,0.785914,63.432611,1.619840,1.587008,35.409799,0.045634,0.079352,0.092886,19.726,0.103694,657.12,57.38,98.5,0.009420,0.990580,0,1
0.300436,5927.592735,0.148013,21.693220,81.038485,27.760480,7.480255,0.721636,94.999083,1.745907,1.378086,30.962957,0.028065,0.011280,0.040551,5.938,0.041641,196.47,7.49,92.5,0.011843,0.988157,1,1
0.612658,5008.414476,0.441763,16.526247,73.967551,23.646450,7.631188,0.876873,53.664056,1.529578,1.572005,37.470799,0.046922,0.086640,0.106596,17.017,0.121533,697.55,69.89,109.7,0.009327,0.990673,0,1
0.270414,7251.950187,0.265027,14.621644,79.801901,35.487808,8.027980,0.831523,48.655843,1.554461,2.048957,37.593011,0.028992,0.048219,0.100303,11.006,0.114498,391.23,36.89,104.1,0.011572,0.988428,0,1
0.280036,4443.726379,0.144353,12.585991,69.193073,28.022301,7.735528,0.948376,101.284283,1.318965,1.325295,30.114323,0.031123,0.042466,0.060315,19.543,0.063615,653.51,37.05,118.6,0.012094,0.987906,0,1
0.371203,5708.072299,0.372768,14.024470,63.919024,23.692356,8.266650,0.758023,69.862151,1.626419,1.900451,23.671374,0.026271,0.042905,0.095537,10.156,0.105004,333.18,29.92,95.1,0.014313,0.985687,0,1
0.181536,4082.616630,0.154326,14.147758,70.164559,46.802745,8.214259,0.870281,62.425903,1.523214,1.481319,28.042405,0.035402,0.045128,0.048466,25.000,0.053575,793.10,36.13,108.9,0.009379,0.990621,0,1
0.282364,6783.070137,0.304690,18.418447,70.630544,31.902654,7.467102,0.937795,73.763392,1.282977,1.464742,24.944781,0.016750,0.023775,0.075738,7.382,0.081507,288.12,20.51,117.3,0.011879,0.988121,0,1
0.677537,7029.543308,0.094478,19.452584,56.949447,47.970625,7.660346,0.805855,74.240958,1.686661,1.435138,21.230506,0.066394,0.134634,0.198438,14.729,0.243239,535.11,99.82,104.1,0.009476,0.990524,0,1
0.341051,3612.921536,0.266942,20.804963,74.073642,36.365253,7.544759,0.836147,79.566577,1.749179,2.234361,33.891890,0.024453,0.006916,0.024164,7.304,0.024900,234.24,5.32,104.9,0.007162,0.992838,1,1
0.329566,6819.699138,0.358945,23.870117,57.321602,42.213673,7.810924,0.677837,91.167276,1.518928,1.364745,30.716861,0.014774,0.004685,0.056564,1.604,0.058861,54.95,2.92,92.1,0.014206,0.985794,1,1
0.323407,4819.725634,0.287340,11.744393,51.712461,27.451706,8.099573,0.642053,73.649107,1.632758,1.911939,26.319098,0.039791,0.068174,0.101266,16.476,0.111529,423.04,40.27,80.8,0.011795,0.988205,0,1
0.670907,7799.919346,0.213461,18.393593,55.415021,40.886352,7.655590,0.852512,64.750112,1.427078,1.903370,31.605430,0.073988,0.152118,0.215244,15.535,0.274675,589.67,119.31,106.7,0.009458,0.990542,0,1
0.321929,7409.343524,0.121108,23.775735,65.163495,38.586314,8.432252,0.931168,75.695437,1.540875,2.219084,20.456491,0.041362,0.075294,0.099941,15.251,0.109669,686.60,64.50,116.4,0.007017,0.992983,0,1
0.266993,7140.564829,0.376797,12.347928,66.195857,20.237716,7.863177,0.620120,76.829829,1.566768,2.173537,26.365534,0.038673,0.067884,0.101294,15.037,0.110815,406.74,38.73,77.4,0.007065,0.992935,0,1
0.348277,4197.804071,0.217005,22.678762,62.370400,45.002399,8.384452,0.820507,99.626337,1.593663,1.635004,34.885189,0.064662,0.034233,0.066392,11.192,0.068346,414.06,25.84,111.2,0.014404,0.985596,1,1
0.410329,3676.591249,0.130226,11.405525,65.614913,36.778707,8.192637,0.867943,93.536348,1.680415,2.062087,38.380834,0.030703,0.042704,0.086997,17.213,0.090826,416.98,34.10,108.6,0.016984,0.983016,0,1
0.214566,3733.318233,0.317779,13.550438,70.653682,37.567856,8.071629,0.680496,104.028322,1.700399,2.307990,32.185056,0.021810,0.024087,0.037475,16.858,0.037794,428.09,15.08,84.8,0.014848,0.985152,0,1
0.194646,2233.844742,0.374841,15.960853,77.841126,31.375507,8.079779,0.681933,58.665082,1.252163,1.815763,39.163184,0.008224,0.006637,0.019756,7.232,0.020342,224.23,4.16,85.7,0.011727,0.988273,0,1
0.326960,7482.788291,0.374416,20.389475,50.217972,27.803699,8.161079,0.658744,78.076337,1.638626,2.278794,18.073702,0.021252,0.034043,0.078918,8.511,0.083519,278.12,20.63,83.4,0.009568,0.990432,0,1
0.243060,5279.980203,0.101532,16.380919,51.879034,34.753289,7.391394,0.878657,80.210721,1.743283,2.078815,36.385922,0.012636,0.012383,0.038930,9.501,0.040100,273.55,10.01,110.0,0.014369,0.985631,0,1
0.584965,5423.212401,0.109691,17.981351,64.485577,25.437002,8.236534,0.909241,84.074120,1.329990,2.032226,39.639910,0.058146,0.114686,0.145983,16.458,0.171288,699.11,95.94,113.7,0.013769,0.986231,0,1
0.264594,3615.754237,0.083081,13.207888,76.716598,24.231740,7.521081,0.621210,43.833526,1.411812,2.304700,21.899059,0.009221,0.010020,0.041389,5.633,0.043696,147.20,5.73,78.2,0.013766,0.986234,0,1
0.613821,2403.473755,0.333047,17.029304,59.628373,32.803654,7.707791,0.691046,63.184373,1.295822,1.714318,33.858689,0.031649,0.051781,0.073841,14.779,0.079519,474.29,32.92,86.8,0.009439,0.990561,0,1
0.370778,6990.897511,0.136328,17.633759,76.601264,47.588177,8.085617,0.892497,91.997819,1.413111,1.351084,40.992327,0.057392,0.109016,0.132222,19.150,0.152121,720.20,89.51,111.7,0.013463,0.986537,0,1
0.679952,7612.479919,0.401929,21.903580,76.064879,19.486012,8.203914,0.900042,43.054063,1.640772,1.659720,32.864103,0.052453,0.107795,0.159042,10.768,0.195258,597.05,89.26,112.6,0.009161,0.990839,0,1
0.222226,7604.297862,0.087925,10.965718,52.437027,33.675398,7.357387,0.737042,54.660907,1.636426,1.429453,32.453377,0.059628,0.105802,0.117072,24.902,0.134847,651.92,71.74,91.8,0.009332,0.990668,0,1
0.624926,3517.273742,0.229481,16.863380,53.901589,20.733319,8.031908,0.860910,97.167196,1.593879,2.102434,35.971846,0.038281,0.065469,0.092313,16.249,0.100504,597.58,51.85,107.8,0.013831,0.986169,0,1
0.434248,5103.021506,0.285015,11.903558,52.992296,47.371586,7.839008,0.781972,99.035061,1.544093,1.889723,30.343164,0.040082,0.056263,0.111006,22.355,0.116646,387.91,40.48,98.0,0.014821,0.985179,0,1
0.711212,7738.137152,0.271694,19.780856,60.507132,36.789146,7.833840,0.840490,107.580098,1.622173,1.775391,30.796749,0.045550,0.086207,0.179407,10.568,0.211145,395.27,66.66,105.2,0.015038,0.984962,0,1
0.430911,5515.684791,0.293368,23.571136,78.572196,32.760734,7.515103,0.673484,89.868880,1.559822,1.772125,41.834018,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,85.8,0.014098,0.985902,0,1
0.343069,5258.175715,0.263693,22.122604,65.694054,32.348486,7.394242,0.941841,61.069108,1.501202,1.687243,26.411492,0.022147,0.030393,0.052148,13.251,0.055281,537.23,26.33,117.8,0.007057,0.992943,0,1
0.487555,4570.084663,0.273250,12.335380,58.715737,45.869379,7.601273,0.731299,61.488400,1.406914,1.936594,40.936696,0.062958,0.115788,0.138800,23.233,0.163027,597.07,77.90,89.4,0.009331,0.990669,0,1
0.663327,3342.406863,0.202102,10.897100,66.283443,46.302090,8.447738,0.695438,100.673995,1.489856,1.637089,23.933774,0.073350,0.140894,0.161045,24.123,0.188677,595.48,90.14,86.7,0.014898,0.985102,0,1
0.330216,3451.763376,0.187772,20.984549,63.262499,33.553199,7.770716,0.738172,97.252422,1.728809,1.403591,18.978885,0.015644,0.018793,0.037581,10.693,0.037812,361.28,12.76,98.9,0.011671,0.988329,0,1
0.590260,5896.636592,0.113323,19.688403,75.130919,43.483857,8.147894,0.711558,65.816740,1.741751,1.508089,27.754952,0.061202,0.126667,0.176599,12.772,0.213123,499.51,82.92,89.3,0.009422,0.990578,0,1
0.202932,3946.265308,0.419740,22.047482,69.227399,45.476262,7.575811,0.663321,55.450342,1.627800,2.225669,37.425425,-0.050000,0.000000,0.000000,0.000,0.000000,0.00,0.00,83.4,0.009349,0.990651,0,1
0.373621,3378.582378,0.425782,20.586522,50.401713,37.234149,8.406497,0.684550,89.740944,1.381381,1.603035,20.983821,0.055776,0.028815,0.060898,9.800,0.062213,317.01,18.15,94.4,0.014387,0.985613,1,1
0.461796,6902.428597,0.397095,11.272924,53.505088,46.666910,7.792329,0.905225,63.384575,1.665471,1.521912,21.838351,0.088099,0.173961,0.187740,25.000,0.318319,820.94,144.88,110.1,0.009149,0.990851,0,1
0.715858,6261.929548,0.115023,13.077853,68.771594,47.240575,7.878899,0.922169,104.389718,1.436479,2.323079,26.042077,0.030715,0.042722,0.165409,12.775,0.156296,233.11,36.25,115.3,0.016932,0.983068,0,1
0.248661,2365.303667,0.121384,14.384506,65.146862,46.021489,7.939990,0.928734,80.579872,1.325600,1.573628,22.456761,0.030322,0.032179,0.034862,25.000,0.041642,839.03,27.50,116.1,0.014745,0.985255,0,1
0.466534,3024.449608,0.098023,15.087088,60.187209,23.946632,7.645966,0.727636,103.300959,1.361163,2.312876,33.231012,0.044659,0.017024,0.040839,11.356,0.041377,296.87,11.40,91.3,0.015110,0.984890,1,1
0.684596,6493.103507,0.365956,12.536394,68.452787,25.512158,7.458553,0.900536,70.175463,1.582628,1.495931,27.271887,0.050039,0.093216,0.172765,13.774,0.209645,475.55,77.23,112.7,0.011853,0.988147,0,1
0.470095,6914.735551,0.297486,14.853807,79.896081,36.008228,8.035190,0.775109,49.193063,1.545724,2.139230,26.575510,0.044272,0.083156,0.152523,11.918,0.182415,413.60,59.30,97.2,0.009266,0.990734,0,1
0.553796,2681.273036,0.091266,23.300898,74.259666,23.237419,7.454244,0.749366,67.567823,1.381054,1.782814,29.057299,-0.050000,0.000000,0.000000,0.004,0.000000,0.34,0.00,94.0,0.009465,0.990535,0,1
0.436397,6858.352446,0.431668,19.838512,61.896468,30.812924,8.360423,0.799953,109.806332,1.658634,1.971586,39.294696,0.125846,0.083225,0.123816,13.585,0.138656,526.26,61.25,100.5,0.014726,0.985274,1,1
0.493565,5446.156325,0.114190,22.517504,81.157487,20.755359,7.380709,0.916024,75.530271,1.679959,2.046241,36.021565,0.028794,0.011153,0.045270,6.036,0.048668,220.88,9.40,114.6,0.009521,0.990479,1,1
0.448366,6713.929934,0.286206,19.724664,55.965088,43.616412,8.040908,0.735942,53.562468,1.597251,1.859380,28.228264,0.059644,0.120442,0.157676,14.924,0.187732,550.19,81.55,92.4,0.009326,0.990674,0,1
0.273667,2893.296486,0.349551,13.701541,79.039431,42.929451,7.492651,0.701448,76.536804,1.663053,1.625086,30.325818,0.017332,0.019193,0.038658,12.824,0.039652,340.85,12.39,88.7,0.007092,0.992908,0,1
0.551716,5609.434870,0.177280,11.837139,57.378826,28.876161,8.237873,0.626107,72.785485,1.371614,2.166412,20.888050,0.077823,0.161421,0.205211,17.145,0.255590,482.02,92.98,77.9,0.009225,0.990775,0,1
0.670504,6279.075168,0.446533,19.211120,67.153383,35.434069,7.641898,0.765713,88.403655,1.438844,1.711892,37.293317,0.027216,0.046159,0.134070,7.389,0.152432,258.02,32.52,99.6,0.014335,0.985665,0,1
0.681073,7590.667533,0.280944,22.508539,57.742339,29.764418,7.858829,0.715618,71.603013,1.733565,2.059649,35.087886,0.049446,0.025654,0.131039,3.647,0.150392,137.12,16.89,89.8,0.011866,0.988134,1,1
0.260061,7216.677509,0.444507,10.279226,61.577754,35.798104,8.046133,0.856314,54.666931,1.370568,2.260999,27.842613,0.051336,0.084224,0.093751,25.000,0.123771,752.92,66.35,95.5,0.009306,0.990694,0,1
0.520218,3678.079360,0.179801,12.054882,58.817036,32.600010,8.442404,0.767818,95.397835,1.521283,1.703834,25.806963,0.051263,0.090133,0.122476,20.580,0.134336,553.03,63.67,96.3,0.014617,0.985383,0,1
0.390067,5467.300979,0.111030,14.917032,58.471594,27.898403,8.198524,0.864487,77.244892,1.418949,2.286734,38.802885,0.051972,0.094723,0.114024,19.734,0.129455,702.87,75.34,105.1,0.009351,0.990649,0,1
0.206232,4661.833502,0.083298,12.818115,67.659675,44.227907,7.603220,0.939888,93.869496,1.719639,2.186441,41.447854,0.024834,0.022382,0.038036,22.004,0.037975,541.32,19.35,117.5,0.014831,0.985169,0,1
0.211118,4438.798026,0.417800,21.980799,75.376178,39.235063,7.718633,0.817938,50.155650,1.513404,1.399308,23.737973,0.015974,0.019937,0.037143,10.590,0.038767,429.70,15.00,102.5,0.011600,0.988400,0,1
0.277114,4697.150861,0.334573,14.894167,65.651386,23.857216,7.748344,0.645914,59.308488,1.581317,1.738303,28.491887,0.032632,0.054293,0.073605,14.936,0.079475,466.31,32.26,81.2,0.009386,0.990614,0,1
0.260428,3218.164299,0.159539,22.646307,73.604629,38.632846,7.550224,0.862350,48.590015,1.464728,2.161384,36.687239,0.014058,0.013438,0.024349,11.878,0.025590,465.80,10.66,107.9,0.009258,0.990742,0,1
