generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.288521,6621.243494,0.213423,14.097517,77.932952,18.000000,0.930585,1.014744,0.407970,8.753500,0.693914,42.075703,1.527598,1.397013,42.000000,0.406140,0.540497,0.146898,25.000,0.084234,198.60,182.91,120.7,0.000000,1.000000,1,1,0.950000,2.396604,0.000000
2.143193,6817.345720,0.247048,12.004828,77.268089,20.684087,0.884694,1.025293,0.216480,8.326874,0.658759,42.000000,1.312770,1.599863,25.883075,0.408228,0.502759,0.516170,25.000,0.161001,152.18,137.61,98.4,0.000000,1.000000,1,1,0.950000,0.842753,0.000000
1.498950,6314.263511,0.272901,10.171256,81.617373,45.000406,0.911652,1.061445,0.222058,8.800000,0.929407,42.000000,1.674331,1.727915,32.016875,-0.012008,0.104605,0.105246,25.000,0.171366,452.90,80.72,101.8,0.000000,1.000000,1,1,0.950000,3.292477,0.000000
1.457780,5882.503332,0.360249,11.028725,56.250041,18.000000,0.769941,1.000000,0.000000,8.621599,0.669983,42.000000,1.367986,1.454322,40.465079,0.403718,0.539817,0.147000,25.000,0.134795,172.76,158.91,105.5,0.000000,1.000000,1,1,0.950000,3.258137,0.000000
3.000000,6259.347732,0.203451,10.000000,79.054607,24.632436,0.799337,1.000000,0.199630,8.648891,0.714510,43.060357,1.750000,1.652156,28.132921,-0.017500,0.000000,0.000000,23.813,0.000000,104.61,0.00,133.8,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
2.298755,7067.447858,0.291807,10.000000,76.138971,20.118487,0.764333,1.000000,0.059000,8.283813,0.786239,99.623308,1.729893,1.717457,38.686675,-0.001958,0.296035,0.252636,25.000,0.242406,178.19,150.47,87.3,0.014785,0.985215,1,1,0.950000,2.144550,0.000000
2.120865,6279.516522,0.353855,12.344605,79.322791,21.314417,0.888594,1.000000,0.104882,8.685348,0.623035,46.862984,1.576602,1.490219,39.366112,0.410735,0.417868,0.529237,21.322,0.246012,64.24,86.91,29.4,0.000000,1.000000,1,1,0.950000,1.068716,0.000000
2.837965,7024.595874,0.396469,10.000000,70.382019,34.640052,0.573758,1.016924,0.283487,8.793468,0.620000,44.948408,1.676357,1.806295,39.373095,0.442187,0.540520,0.555796,25.000,0.334883,118.78,109.40,28.7,0.000000,1.000000,1,1,0.950000,1.890354,0.000000
2.111245,7627.752940,0.350098,10.000000,79.105171,18.000000,0.550000,1.095203,0.203908,8.406733,0.683863,55.225900,1.696409,1.590349,34.160986,0.299032,0.428980,0.452896,25.000,0.280400,187.75,137.23,44.4,0.000000,1.000000,1,1,0.950000,2.662937,0.000000
1.792948,5763.556248,0.389703,10.000000,62.041375,28.301392,0.550000,1.025463,0.000000,8.423639,0.706710,42.000000,1.410736,1.791697,42.000000,-0.001681,0.301318,0.304728,25.000,0.343614,192.40,109.06,71.3,0.000000,1.000000,1,1,0.950000,3.210755,0.000000
1.883661,5807.319940,0.187164,11.244009,77.469890,21.549738,0.950000,1.073257,0.385260,8.733820,0.716578,49.439021,1.545490,1.865331,25.034152,-0.017500,0.000000,0.000000,25.000,0.000000,11.74,0.00,135.1,0.000000,1.000000,1,1,0.950000,2.189283,0.000000
2.135432,7272.820934,0.294614,12.786899,60.683392,34.706237,0.932278,1.143835,0.076106,8.800000,0.667466,42.954882,1.287330,1.374393,26.024789,-0.004560,0.246474,0.335939,25.000,0.170330,67.62,71.41,103.9,0.000000,1.000000,1,1,0.950000,1.585263,0.000000
2.409590,7777.549267,0.273008,10.000000,78.782247,29.154628,0.875909,1.064910,0.026318,8.800000,0.729229,46.356351,1.750000,1.471331,34.180667,0.407221,0.540509,0.130795,25.000,0.176668,186.90,218.03,369.6,0.000656,0.999344,1,1,0.950000,3.115247,0.000000
2.355750,7241.276288,0.315089,11.474477,79.963510,19.368488,0.943549,1.080539,0.411250,8.799276,0.796808,89.706904,1.661470,1.300000,36.456673,-0.017212,0.005495,0.025120,25.000,0.003804,213.61,2.90,76.8,0.014740,0.985260,1,1,0.000000,1.057520,0.000000
2.142985,6081.685812,0.346270,10.985082,62.840544,30.856401,0.838201,1.051874,0.000000,8.799506,0.685707,42.000000,1.433600,1.421794,38.208055,0.405497,0.540504,0.146718,25.000,0.173117,189.74,174.75,115.5,0.000000,1.000000,1,1,0.950000,3.334210,0.000000
2.824997,6870.593573,0.274218,12.486739,76.756996,18.000000,0.842380,1.078505,0.334749,8.549604,0.732107,49.343967,1.750000,1.678672,24.677537,-0.017500,0.000000,0.000000,25.000,0.000000,55.60,0.00,145.0,0.000000,1.000000,1,1,0.950000,2.038596,0.000000
1.753044,7800.000000,0.335080,10.793560,65.483211,19.992933,0.550000,1.030479,0.013843,8.792244,0.730526,49.724480,1.319001,1.763968,24.626943,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,144.0,0.000000,1.000000,1,1,0.950000,3.259454,0.000000
2.509552,6921.585751,0.414102,10.033382,81.833879,23.366826,0.875662,1.000000,0.058539,8.800000,0.779346,42.000000,1.624875,1.300000,28.689016,0.077029,0.374178,0.099045,25.000,0.147953,290.85,185.44,174.9,0.000000,1.000000,1,1,0.950000,3.473517,0.000000
1.442181,6370.044404,0.322939,10.000000,71.473870,26.267711,0.935787,1.000000,0.000000,8.791306,0.714112,42.000000,1.628121,1.347545,32.844217,0.245933,0.406322,0.109488,25.000,0.128791,220.41,152.60,133.5,0.000000,1.000000,1,1,0.950000,3.201974,0.000000
2.524497,6257.949613,0.266532,12.895994,75.436317,18.000000,0.950000,1.105102,0.171390,8.616920,0.680557,48.465952,1.354382,1.736689,35.530177,0.320460,0.451359,0.473136,25.000,0.132125,183.46,141.65,112.3,0.000000,1.000000,1,1,0.950000,0.524693,0.000000
1.307283,6210.043348,0.373993,10.000000,82.000000,28.667505,0.833190,1.006573,0.068349,8.800000,0.643847,42.000000,1.462040,1.526203,36.448698,0.402414,0.540520,0.147902,25.000,0.119743,144.53,133.12,88.9,0.000000,1.000000,1,1,0.950000,3.132649,0.000000
2.684055,6470.700083,0.450000,15.911916,76.847793,22.642638,0.725574,1.087262,0.174200,8.122920,0.713801,67.440725,1.315706,1.658987,41.209711,-0.017500,0.000000,0.000000,11.475,0.000000,0.00,0.00,51.8,0.007000,0.993000,1,1,0.605669,0.000000,0.000000
