mode,rating_profile,ring_name,ring_size,tier_mix_kind,active_tier_count,all_three_tiers,n_micro,n_medium,n_large,total_cylinders,rated_kw,highway_l_per_100km,mixed_l_per_100km,ers_passed,ers_total,shortfall_events,score,design_aligned,is_canonical_x12_target,is_reference
phase1_open,phase1,X16,16,mixed,3,True,1,10,5,16,707.5,4.582,2.395,9,9,0,847.49,True,False,False
phase1_open,phase1,X12,12,mixed,2,False,1,11,0,12,447.5,4.582,2.395,9,9,0,868.49,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,1,11,1,13,507.5,4.582,2.395,9,9,0,863.49,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,1,11,2,14,567.5,4.582,2.395,9,9,0,858.49,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,1,11,3,15,627.5,4.582,2.395,9,9,0,853.49,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,1,11,4,16,687.5,4.582,2.395,9,9,0,848.49,True,False,False
phase1_open,phase1,X13,13,mixed,2,False,1,12,0,13,487.5,4.582,2.395,9,9,0,864.49,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,1,12,1,14,547.5,4.582,2.395,9,9,0,859.49,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,1,12,2,15,607.5,4.582,2.395,9,9,0,854.49,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,1,12,3,16,667.5,4.582,2.395,9,9,0,849.49,True,False,False
phase1_open,phase1,X14,14,mixed,2,False,1,13,0,14,527.5,4.582,2.395,9,9,0,860.49,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,1,13,1,15,587.5,4.582,2.395,9,9,0,855.49,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,1,13,2,16,647.5,4.582,2.395,9,9,0,850.49,True,False,False
phase1_open,phase1,X15,15,mixed,2,False,1,14,0,15,567.5,4.582,2.395,9,9,0,856.49,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,1,14,1,16,627.5,4.582,2.395,9,9,0,851.49,True,False,False
phase1_open,phase1,X16,16,mixed,2,False,1,15,0,16,607.5,4.582,2.395,9,9,0,852.49,True,False,False
phase1_open,phase1,X2,2,homogeneous_micro,1,False,2,0,0,2,15.0,1.124,1.688,5,9,3,-999999995.0,False,False,False
phase1_open,phase1,X3,3,mixed,2,False,2,0,1,3,75.0,4.73,2.451,6,9,2,-999999994.0,True,False,False
phase1_open,phase1,X4,4,mixed,2,False,2,0,2,4,135.0,4.811,2.523,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X5,5,mixed,2,False,2,0,3,5,195.0,4.811,2.552,9,9,0,890.54,True,False,False
phase1_open,phase1,X6,6,mixed,2,False,2,0,4,6,255.0,4.811,2.534,9,9,0,885.54,True,False,False
phase1_open,phase1,X7,7,mixed,2,False,2,0,5,7,315.0,4.811,2.544,9,9,0,880.54,True,False,False
phase1_open,phase1,X8,8,mixed,2,False,2,0,6,8,375.0,4.811,2.544,9,9,0,875.54,True,False,False
phase1_open,phase1,X9,9,mixed,2,False,2,0,7,9,435.0,4.811,2.544,9,9,0,870.54,True,False,False
phase1_open,phase1,X10,10,mixed,2,False,2,0,8,10,495.0,4.811,2.544,9,9,0,865.54,True,False,False
phase1_open,phase1,X11,11,mixed,2,False,2,0,9,11,555.0,4.811,2.544,9,9,0,860.54,True,False,False
phase1_open,phase1,X12,12,mixed,2,False,2,0,10,12,615.0,4.811,2.544,9,9,0,855.54,True,False,False
phase1_open,phase1,X13,13,mixed,2,False,2,0,11,13,675.0,4.811,2.544,9,9,0,850.54,True,False,False
phase1_open,phase1,X14,14,mixed,2,False,2,0,12,14,735.0,4.811,2.544,9,9,0,845.54,True,False,False
phase1_open,phase1,X15,15,mixed,2,False,2,0,13,15,795.0,4.811,2.544,9,9,0,840.54,True,False,False
phase1_open,phase1,X16,16,mixed,2,False,2,0,14,16,855.0,4.811,2.544,9,9,0,835.54,True,False,False
phase1_open,phase1,X3,3,mixed,2,False,2,1,0,3,55.0,4.099,2.3,6,9,2,-999999994.0,True,False,False
phase1_open,phase1,X4,4,mixed,3,True,2,1,1,4,115.0,4.581,2.462,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X5,5,mixed,3,True,2,1,2,5,175.0,4.581,2.47,9,9,1,896.13,True,False,False
phase1_open,phase1,X6,6,mixed,3,True,2,1,3,6,235.0,4.581,2.453,9,9,0,891.13,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,2,1,4,7,295.0,4.581,2.469,9,9,0,886.13,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,2,1,5,8,355.0,4.581,2.471,9,9,0,881.13,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,1,6,9,415.0,4.581,2.471,9,9,0,876.13,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,1,7,10,475.0,4.581,2.471,9,9,0,871.13,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,1,8,11,535.0,4.581,2.471,9,9,0,866.13,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,1,9,12,595.0,4.581,2.471,9,9,0,861.13,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,1,10,13,655.0,4.581,2.471,9,9,0,856.13,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,1,11,14,715.0,4.581,2.471,9,9,0,851.13,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,1,12,15,775.0,4.581,2.471,9,9,0,846.13,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,1,13,16,835.0,4.581,2.471,9,9,0,841.13,True,False,False
phase1_open,phase1,X4,4,mixed,2,False,2,2,0,4,95.0,4.54,2.394,7,9,2,-999999993.0,True,False,False
phase1_open,phase1,X5,5,mixed,3,True,2,2,1,5,155.0,4.541,2.399,9,9,1,897.93,True,False,False
phase1_open,phase1,X6,6,mixed,3,True,2,2,2,6,215.0,4.541,2.383,9,9,0,892.93,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,2,2,3,7,275.0,4.541,2.402,9,9,0,887.93,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,2,2,4,8,335.0,4.541,2.407,9,9,0,882.93,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,2,5,9,395.0,4.541,2.407,9,9,0,877.93,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,2,6,10,455.0,4.541,2.407,9,9,0,872.93,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,2,7,11,515.0,4.541,2.407,9,9,0,867.93,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,2,8,12,575.0,4.541,2.407,9,9,0,862.93,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,2,9,13,635.0,4.541,2.407,9,9,0,857.93,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,2,10,14,695.0,4.541,2.407,9,9,0,852.93,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,2,11,15,755.0,4.541,2.407,9,9,0,847.93,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,2,12,16,815.0,4.541,2.407,9,9,0,842.93,True,False,False
phase1_open,phase1,X5,5,mixed,2,False,2,3,0,5,135.0,4.541,2.363,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X6,6,mixed,3,True,2,3,1,6,195.0,4.541,2.393,9,9,0,893.94,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,2,3,2,7,255.0,4.541,2.377,9,9,0,888.94,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,2,3,3,8,315.0,4.541,2.387,9,9,0,883.94,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,3,4,9,375.0,4.541,2.387,9,9,0,878.94,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,3,5,10,435.0,4.541,2.387,9,9,0,873.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,3,6,11,495.0,4.541,2.387,9,9,0,868.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,3,7,12,555.0,4.541,2.387,9,9,0,863.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,3,8,13,615.0,4.541,2.387,9,9,0,858.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,3,9,14,675.0,4.541,2.387,9,9,0,853.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,3,10,15,735.0,4.541,2.387,9,9,0,848.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,3,11,16,795.0,4.541,2.387,9,9,0,843.94,True,False,False
phase1_open,phase1,X6,6,mixed,2,False,2,4,0,6,175.0,4.541,2.384,9,9,1,894.94,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,2,4,1,7,235.0,4.541,2.368,9,9,0,889.94,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,2,4,2,8,295.0,4.541,2.384,9,9,0,884.94,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,4,3,9,355.0,4.541,2.386,9,9,0,879.94,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,4,4,10,415.0,4.541,2.386,9,9,0,874.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,4,5,11,475.0,4.541,2.386,9,9,0,869.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,4,6,12,535.0,4.541,2.386,9,9,0,864.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,4,7,13,595.0,4.541,2.386,9,9,0,859.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,4,8,14,655.0,4.541,2.386,9,9,0,854.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,4,9,15,715.0,4.541,2.386,9,9,0,849.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,4,10,16,775.0,4.541,2.386,9,9,0,844.94,True,False,False
phase1_open,phase1,X7,7,mixed,2,False,2,5,0,7,215.0,4.541,2.361,9,9,0,890.94,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,2,5,1,8,275.0,4.541,2.38,9,9,0,885.94,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,5,2,9,335.0,4.541,2.385,9,9,0,880.94,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,5,3,10,395.0,4.541,2.385,9,9,0,875.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,5,4,11,455.0,4.541,2.385,9,9,0,870.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,5,5,12,515.0,4.541,2.385,9,9,0,865.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,5,6,13,575.0,4.541,2.385,9,9,0,860.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,5,7,14,635.0,4.541,2.385,9,9,0,855.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,5,8,15,695.0,4.541,2.385,9,9,0,850.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,5,9,16,755.0,4.541,2.385,9,9,0,845.94,True,False,False
phase1_open,phase1,X8,8,mixed,2,False,2,6,0,8,255.0,4.541,2.373,9,9,0,886.94,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,2,6,1,9,315.0,4.541,2.384,9,9,0,881.94,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,6,2,10,375.0,4.541,2.384,9,9,0,876.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,6,3,11,435.0,4.541,2.384,9,9,0,871.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,6,4,12,495.0,4.541,2.384,9,9,0,866.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,6,5,13,555.0,4.541,2.384,9,9,0,861.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,6,6,14,615.0,4.541,2.384,9,9,0,856.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,6,7,15,675.0,4.541,2.384,9,9,0,851.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,6,8,16,735.0,4.541,2.384,9,9,0,846.94,True,False,False
phase1_open,phase1,X9,9,mixed,2,False,2,7,0,9,295.0,4.541,2.381,9,9,0,882.94,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,2,7,1,10,355.0,4.541,2.383,9,9,0,877.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,7,2,11,415.0,4.541,2.383,9,9,0,872.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,7,3,12,475.0,4.541,2.383,9,9,0,867.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,7,4,13,535.0,4.541,2.383,9,9,0,862.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,7,5,14,595.0,4.541,2.383,9,9,0,857.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,7,6,15,655.0,4.541,2.383,9,9,0,852.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,7,7,16,715.0,4.541,2.383,9,9,0,847.94,True,False,False
phase1_open,phase1,X10,10,mixed,2,False,2,8,0,10,335.0,4.541,2.383,9,9,0,878.94,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,2,8,1,11,395.0,4.541,2.383,9,9,0,873.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,8,2,12,455.0,4.541,2.383,9,9,0,868.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,8,3,13,515.0,4.541,2.383,9,9,0,863.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,8,4,14,575.0,4.541,2.383,9,9,0,858.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,8,5,15,635.0,4.541,2.383,9,9,0,853.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,8,6,16,695.0,4.541,2.383,9,9,0,848.94,True,False,False
phase1_open,phase1,X11,11,mixed,2,False,2,9,0,11,375.0,4.541,2.383,9,9,0,874.94,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,2,9,1,12,435.0,4.541,2.383,9,9,0,869.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,9,2,13,495.0,4.541,2.383,9,9,0,864.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,9,3,14,555.0,4.541,2.383,9,9,0,859.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,9,4,15,615.0,4.541,2.383,9,9,0,854.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,9,5,16,675.0,4.541,2.383,9,9,0,849.94,True,False,False
phase1_open,phase1,X12,12,mixed,2,False,2,10,0,12,415.0,4.541,2.383,9,9,0,870.94,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,2,10,1,13,475.0,4.541,2.383,9,9,0,865.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,10,2,14,535.0,4.541,2.383,9,9,0,860.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,10,3,15,595.0,4.541,2.383,9,9,0,855.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,10,4,16,655.0,4.541,2.383,9,9,0,850.94,True,False,False
phase1_open,phase1,X13,13,mixed,2,False,2,11,0,13,455.0,4.541,2.383,9,9,0,866.94,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,2,11,1,14,515.0,4.541,2.383,9,9,0,861.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,11,2,15,575.0,4.541,2.383,9,9,0,856.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,11,3,16,635.0,4.541,2.383,9,9,0,851.94,True,False,False
phase1_open,phase1,X14,14,mixed,2,False,2,12,0,14,495.0,4.541,2.383,9,9,0,862.94,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,2,12,1,15,555.0,4.541,2.383,9,9,0,857.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,12,2,16,615.0,4.541,2.383,9,9,0,852.94,True,False,False
phase1_open,phase1,X15,15,mixed,2,False,2,13,0,15,535.0,4.541,2.383,9,9,0,858.94,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,2,13,1,16,595.0,4.541,2.383,9,9,0,853.94,True,False,False
phase1_open,phase1,X16,16,mixed,2,False,2,14,0,16,575.0,4.541,2.383,9,9,0,854.94,True,False,False
phase1_open,phase1,X3,3,homogeneous_micro,1,False,3,0,0,3,22.5,1.686,2.033,5,9,3,-999999995.0,False,False,False
phase1_open,phase1,X4,4,mixed,2,False,3,0,1,4,82.5,4.691,2.424,6,9,2,-999999994.0,True,False,False
phase1_open,phase1,X5,5,mixed,2,False,3,0,2,5,142.5,4.722,2.502,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X6,6,mixed,2,False,3,0,3,6,202.5,4.722,2.527,9,9,0,889.94,True,False,False
phase1_open,phase1,X7,7,mixed,2,False,3,0,4,7,262.5,4.722,2.509,9,9,0,884.94,True,False,False
phase1_open,phase1,X8,8,mixed,2,False,3,0,5,8,322.5,4.722,2.517,9,9,0,879.94,True,False,False
phase1_open,phase1,X9,9,mixed,2,False,3,0,6,9,382.5,4.722,2.517,9,9,0,874.94,True,False,False
phase1_open,phase1,X10,10,mixed,2,False,3,0,7,10,442.5,4.722,2.517,9,9,0,869.94,True,False,False
phase1_open,phase1,X11,11,mixed,2,False,3,0,8,11,502.5,4.722,2.517,9,9,0,864.94,True,False,False
phase1_open,phase1,X12,12,mixed,2,False,3,0,9,12,562.5,4.722,2.517,9,9,0,859.94,True,False,False
phase1_open,phase1,X13,13,mixed,2,False,3,0,10,13,622.5,4.722,2.517,9,9,0,854.94,True,False,False
phase1_open,phase1,X14,14,mixed,2,False,3,0,11,14,682.5,4.722,2.517,9,9,0,849.94,True,False,False
phase1_open,phase1,X15,15,mixed,2,False,3,0,12,15,742.5,4.722,2.517,9,9,0,844.94,True,False,False
phase1_open,phase1,X16,16,mixed,2,False,3,0,13,16,802.5,4.722,2.517,9,9,0,839.94,True,False,False
phase1_open,phase1,X4,4,mixed,2,False,3,1,0,4,62.5,4.299,2.31,6,9,2,-999999994.0,True,False,False
phase1_open,phase1,X5,5,mixed,3,True,3,1,1,5,122.5,4.524,2.409,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X6,6,mixed,3,True,3,1,2,6,182.5,4.524,2.448,9,9,1,894.9,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,3,1,3,7,242.5,4.524,2.431,9,9,0,889.9,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,3,1,4,8,302.5,4.524,2.445,9,9,0,884.9,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,3,1,5,9,362.5,4.524,2.446,9,9,0,879.9,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,3,1,6,10,422.5,4.524,2.446,9,9,0,874.9,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,3,1,7,11,482.5,4.524,2.446,9,9,0,869.9,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,3,1,8,12,542.5,4.524,2.446,9,9,0,864.9,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,3,1,9,13,602.5,4.524,2.446,9,9,0,859.9,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,3,1,10,14,662.5,4.524,2.446,9,9,0,854.9,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,3,1,11,15,722.5,4.524,2.446,9,9,0,849.9,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,3,1,12,16,782.5,4.524,2.446,9,9,0,844.9,True,False,False
phase1_open,phase1,X5,5,mixed,2,False,3,2,0,5,102.5,4.5,2.367,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X6,6,mixed,3,True,3,2,1,6,162.5,4.5,2.378,9,9,1,896.38,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,3,2,2,7,222.5,4.5,2.363,9,9,0,891.38,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,3,2,3,8,282.5,4.5,2.381,9,9,0,886.38,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,3,2,4,9,342.5,4.5,2.384,9,9,0,881.38,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,3,2,5,10,402.5,4.5,2.384,9,9,0,876.38,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,3,2,6,11,462.5,4.5,2.384,9,9,0,871.38,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,3,2,7,12,522.5,4.5,2.384,9,9,0,866.38,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,3,2,8,13,582.5,4.5,2.384,9,9,0,861.38,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,3,2,9,14,642.5,4.5,2.384,9,9,0,856.38,True,False,False
phase1_open,phase1,X15,15,mixed,3,True,3,2,10,15,702.5,4.5,2.384,9,9,0,851.38,True,False,False
phase1_open,phase1,X16,16,mixed,3,True,3,2,11,16,762.5,4.5,2.384,9,9,0,846.38,True,False,False
phase1_open,phase1,X6,6,mixed,2,False,3,3,0,6,142.5,4.5,2.357,8,9,2,-999999992.0,True,False,False
phase1_open,phase1,X7,7,mixed,3,True,3,3,1,7,202.5,4.5,2.382,9,9,0,892.38,True,False,False
phase1_open,phase1,X8,8,mixed,3,True,3,3,2,8,262.5,4.5,2.367,9,9,0,887.38,True,False,False
phase1_open,phase1,X9,9,mixed,3,True,3,3,3,9,322.5,4.5,2.375,9,9,0,882.38,True,False,False
phase1_open,phase1,X10,10,mixed,3,True,3,3,4,10,382.5,4.5,2.375,9,9,0,877.38,True,False,False
phase1_open,phase1,X11,11,mixed,3,True,3,3,5,11,442.5,4.5,2.375,9,9,0,872.38,True,False,False
phase1_open,phase1,X12,12,mixed,3,True,3,3,6,12,502.5,4.5,2.375,9,9,0,867.38,True,False,False
phase1_open,phase1,X13,13,mixed,3,True,3,3,7,13,562.5,4.5,2.375,9,9,0,862.38,True,False,False
phase1_open,phase1,X14,14,mixed,3,True,3,3,8,14,622.5,4.5,2.375,9,9,0,857.38,True,False,False
